census_block_group,visitor_home_cbgs,income,rent,unemploy_ratio
550090003021.0,"{""550090205041"":126,""550099400013"":118,""550831013002"":104,""550099400012"":103,""550099400021"":88,""550090205034"":83,""550090207021"":80,""550090205042"":73,""550090205031"":70,""550099400031"":69,""550090202033"":69,""550090205022"":65,""550090202031"":65,""550090003022"":62,""550090202042"":62,""550090202043"":57,""550090003023"":56,""550090213013"":53,""550090004013"":52,""550090007004"":50}",528,375,0.02923387096774193
550551003004.0,"{""550551003001"":133,""550551001004"":106,""550551007001"":71,""550279619003"":67,""550279617002"":56,""550551004001"":54,""550551003003"":54,""550279619002"":53,""550279616003"":52,""550551017021"":51,""550551002002"":51,""550551003002"":50}",332,48,0.015873015873015872
550590010002.0,"{""550590003001"":132,""550590026012"":95,""550590026021"":92,""550590006021"":82,""550590025001"":78,""550590026022"":78,""550590003002"":76,""550590001001"":67,""550590020003"":66,""550590006022"":65,""550590026011"":56,""550590026024"":52,""550590007002"":52,""550590024003"":51,""550590020002"":51,""550590021001"":51,""550590021003"":50,""550590026013"":50}",788,488,0.06498781478472786
550710051001.0,{},430,116,0.0333716915995397
550790046004.0,{},250,148,0.0296127562642369
551170105021.0,"{""551170105011"":121,""551170107002"":94,""551170102001"":94,""551170106021"":84,""551170105014"":83,""551170105015"":79,""551170106011"":76,""551170113003"":76,""551170105022"":75,""551170106013"":72,""551170104001"":72,""551170103002"":69,""551170110002"":65,""551170107001"":64,""551170111001"":62,""551170107003"":61,""551170104002"":60,""551170106022"":58,""551170105013"":57,""551170003002"":54,""551170112003"":51,""550150206003"":50,""551170105012"":50}",847,427,0.014056224899598391
550090018022.0,"{""550090201002"":144,""550090018021"":120,""550619604003"":115,""550099400013"":81,""550619604002"":78,""550090207032"":76,""550090020031"":75,""550090201001"":69,""550090207021"":65,""550291010002"":63,""550831013002"":63,""550090018011"":56,""550619604001"":55}",1267,115,0.03698279018674478
550551012021.0,"{""550551016001"":94,""550551013003"":89,""550551014002"":84,""551270005011"":76,""550551015002"":64,""551270005021"":57,""550551013001"":55}",599,20,0.012927756653992397
550759614002.0,"{""550759614004"":50}",221,91,0.04830917874396136
550790184002.0,"{""550790180001"":69}",329,118,0.022071307300509335
550790209001.0,{},281,98,0.0746268656716418
551211003001.0,"{""551211004002"":56,""551211003002"":51}",533,182,0.03491755577109602
550250004071.0,"{""550250108005"":114,""550250005043"":83,""550250107021"":62,""550250005033"":61,""550250004072"":53,""550250137001"":52}",489,226,0.05447070914696814
550350016001.0,"{""550350017001"":86,""550350016003"":80,""550350015001"":70,""550350013001"":66,""550339704002"":64,""550350008032"":60,""550919501001"":59,""550350003021"":53,""550350009003"":50}",564,57,0.020246478873239437
550630004004.0,"{""550630005002"":236,""550630106001"":95,""550630102021"":80,""550630102011"":80,""550630104012"":76,""550630004002"":74,""550630004005"":69,""550630107001"":68,""550630102022"":60,""550630011021"":52}",338,308,0.0632716049382716
550710004004.0,"{""550710001004"":70,""550710001002"":56,""550710003001"":54}",426,87,0.05433526011560694
551332017014.0,"{""551332017042"":130,""551332017013"":92,""551332017034"":88,""551010020011"":86,""551332019003"":82,""551332017043"":74,""551010020023"":73,""551332019002"":69,""551332017033"":63,""551332017044"":62,""551332017041"":62}",364,48,0.010676156583629888
550630012003.0,"{""550630012004"":55,""550630106001"":54,""550630107002"":51}",345,122,0.047285464098073555
550659701001.0,{},380,73,0.05100671140939597
550710006005.0,"{""550710003001"":89,""550710003002"":89,""550090207021"":89,""550710104005"":85,""550099400013"":80,""550710105002"":77,""551170107002"":77,""550710002001"":75,""550710001002"":73,""550710001004"":72,""550710105001"":66,""550710104002"":62,""550710102002"":61,""550710003003"":61,""550710052001"":59,""550090018022"":56,""551170113003"":55,""550710102004"":54,""550710006002"":53,""550710106002"":53,""550710008002"":52,""550710007005"":52,""550831013002"":52}",535,169,0.017272727272727273
550730001002.0,"{""550730011021"":161,""550730003001"":102,""550730012011"":100,""550730013004"":94,""550730007001"":93,""550730011022"":92,""550730014001"":87,""550730007003"":62,""550730004003"":62,""550730014002"":60,""550730001001"":60,""550730008001"":51,""550730013001"":51,""550730011044"":51,""550730006022"":51}",247,181,0.02099737532808399
550790130001.0,"{""551332034052"":100,""551314702041"":82,""550790074001"":82,""551332033042"":74,""551332015042"":72,""551332021012"":71,""550896602022"":67,""550896603041"":62,""550791853001"":59,""551332004001"":58,""551332033041"":57,""550790147002"":55,""551332037032"":55,""550791874001"":53,""551332005001"":52,""551332033052"":52}",498,157,0.0681265206812652
551332026001.0,"{""551332021012"":97,""551332026002"":72,""551332024003"":60,""551332022024"":57,""551332023013"":54,""551332021023"":51}",308,168,0.11797752808988765
550039504002.0,{},256,35,0.02422907488986784
550090003023.0,"{""550099400013"":277,""550831013002"":194,""550090207021"":180,""550090205041"":177,""550099400012"":159,""550090202033"":133,""550090205034"":125,""550090202042"":115,""550090202031"":114,""550090018022"":105,""550099400021"":102,""550090205031"":101,""550090205042"":97,""550090202043"":95,""550090102012"":88,""550090018021"":84,""550090205022"":78,""550090216002"":78,""550831013003"":77,""550090213013"":75,""550090201002"":71,""550099400031"":71,""550090101001"":70,""550099400014"":70,""550870133001"":68,""550090214001"":66,""550090202032"":64,""550090020031"":64,""550090103005"":63,""550090003022"":63,""550090207032"":63,""550619604003"":61,""550150207001"":61,""550090020021"":60,""550090213041"":60,""550090007004"":60,""550099400022"":60,""550090213023"":60,""550099400015"":58,""550090102023"":56,""550090214003"":56,""550831013001"":54,""550090213022"":54,""550090202041"":53,""551151010001"":52,""550090102022"":52}",826,336,0.010035842293906808
550090020031.0,"{""550090018022"":206,""550090207021"":193,""550099400013"":181,""550090018021"":179,""550090207032"":172,""550090020021"":135,""550090201002"":135,""550619604003"":130,""550090207033"":117,""550090201001"":104,""550831013002"":101,""550090207031"":91,""550090207041"":88,""550090020022"":86,""550090018011"":84,""550090206001"":81,""550090020011"":81,""550090205041"":78,""550619604002"":73,""550090103005"":72,""550090202042"":72,""550090017012"":70,""550090202033"":68,""550090101001"":68,""550090202031"":66,""550090207043"":65,""550099400012"":64,""550090020014"":62,""550090018014"":61,""550090205034"":61,""550291010002"":59,""550090020015"":57,""550831013003"":55,""550619604001"":55,""550090207044"":54,""550090016004"":53,""550090017023"":52,""550090205031"":50}",1311,387,0.022144522144522144
550279619002.0,"{""550551003001"":130,""550551001004"":95,""550279619003"":86,""550551003002"":73,""550279617002"":65,""550279619001"":56,""550551004001"":56,""550551017021"":56,""550279616003"":55,""550551003003"":52}",721,208,0.048703352308665404
550590006023.0,"{""550590006014"":71,""550590006021"":66,""550590006024"":65,""550590001002"":62}",398,77,0.02278481012658228
550659705002.0,"{""170850201004"":50}",381,72,0.02259887005649717
551270006002.0,"{""551270006004"":70,""551270007013"":69,""551050013041"":67,""172010040014"":63,""551270006001"":54,""551270016044"":53}",767,285,0.07737148913619502
550390418001.0,"{""550390418004"":77,""550390418003"":72,""550390417002"":68,""550279603001"":63,""550390418002"":62,""550150207001"":56,""550390417004"":55,""550250114023"":51}",341,32,0.028535980148883373
550710052002.0,"{""550710052001"":75,""550710052004"":57,""550710052003"":50}",297,80,0.0
550759615001.0,"{""550759611003"":51}",573,238,0.05859375
550790023004.0,{},376,346,0.22222222222222224
550790189001.0,"{""550790173003"":58,""550790170004"":54}",549,217,0.055205047318611984
550999704001.0,{},529,53,0.024365482233502534
551010016021.0,"{""551010017051"":130,""551010016013"":78,""551010017032"":68,""551010017052"":67,""550791603001"":66,""551010012011"":57,""551010015026"":52,""551010015041"":52,""551010015013"":50}",676,29,0.03479381443298969
551332015035.0,"{""551332015042"":140,""551332015041"":111,""551332017042"":100,""551332021012"":96,""551332015061"":90,""551332039011"":86,""551332017034"":86,""551332016003"":83,""551332015034"":83,""551332017013"":78,""551332015052"":74,""551332038024"":72,""551332038023"":69,""550791603001"":66,""551332019003"":64,""551010028004"":63,""551332019002"":60,""551010020011"":59,""551332015062"":59,""551332017033"":55,""550791201011"":55,""551332020011"":55,""551270005011"":54,""551332017043"":53,""550791201012"":52,""551332015063"":52,""550791603004"":52,""551332020013"":50,""551332039023"":50,""551332040023"":50}",441,73,0.0
550090214002.0,"{""550090214003"":127,""550090214001"":85,""550870133001"":78,""550090207021"":74,""550099400013"":68,""550090215002"":58}",728,181,0.028169014084507036
550439604001.0,{},479,73,0.024193548387096774
550439605002.0,{},257,41,0.00925925925925926
550790217003.0,"{""550791603001"":157,""550791603004"":129,""550791501004"":108,""550791205013"":100,""550791603003"":85,""550791873003"":85,""550790216002"":79,""550791402024"":76,""550791501003"":67,""550791601002"":63,""550790216001"":63,""551010017051"":62,""550791501001"":61,""550791872002"":60,""550790217005"":60,""550791704002"":59,""550791402023"":58,""550791602021"":56,""550791601001"":56,""550791601004"":56,""550791873002"":56,""550791602033"":55,""550791602043"":54,""550791601003"":53,""550790217002"":52,""550791602022"":52}",591,186,0.008040935672514621
550791801002.0,{},409,220,0.11604584527220632
550979608004.0,"{""550979607012"":118,""550979611001"":107,""550979608001"":93,""550979607021"":93,""550979608002"":90,""550979605004"":81,""550979612002"":81,""550979611003"":80,""550979607013"":70,""550979607011"":52,""550979604005"":52}",325,86,0.0
550170111003.0,{},449,44,0.03296703296703296
550590010001.0,"{""550590003001"":120,""550590026012"":90,""550590026021"":85,""550590026022"":76,""550590006021"":74,""550590020003"":65,""550590025001"":65,""550590003002"":57,""550590001001"":55,""550590006022"":54,""550590026011"":53,""550590010002"":51,""550590024003"":50,""550590021003"":50}",418,367,0.06042654028436019
550630103002.0,"{""550630102021"":80,""550630104012"":73,""550630106001"":65,""550630102022"":63,""270550201003"":63,""550630102011"":63}",1090,234,0.01335240820219361
551010015021.0,"{""551010016013"":68,""551010015013"":60,""551010015041"":59,""551010015026"":54,""551010015053"":53,""551010015042"":53,""551010017051"":52,""551010012011"":51,""551010015022"":50}",335,0,0.10746268656716418
551010015023.0,"{""551010016013"":62,""551010015041"":61,""551010015042"":56,""551010015053"":53,""551010015026"":52}",475,100,0.0721442885771543
550050010012.0,"{""550050010023"":78,""550050010024"":52}",420,29,0.004434589800443459
550790188002.0,"{""550790173003"":81,""550790174002"":79}",333,191,0.037641154328732745
551010012011.0,"{""551010017051"":102,""551010016013"":72,""551010015053"":68,""551010017052"":68,""551010017032"":63,""551010012022"":58,""551010015022"":58,""551010015041"":55,""551010015013"":54,""551010015042"":54,""551010015026"":53,""550791603001"":51}",689,293,0.0799396681749623
550551017021.0,"{""550551017022"":202,""550551003001"":94,""550279616003"":84,""550279619003"":75,""550551001004"":68,""550279617002"":60,""550279615003"":56,""551332042002"":53,""551332043011"":52}",883,175,0.015704154002026342
550590030014.0,"{""550590030012"":87}",329,23,0.020632737276478682
550250126002.0,"{""550459601002"":140,""550250126003"":101,""550459602003"":100}",239,52,0.0202020202020202
550710104002.0,"{""550710104005"":59,""550710104004"":52}",432,72,0.026837806301050177
551270006001.0,"{""551050013041"":86,""551270006002"":78,""551270007013"":67,""172010040014"":55,""551050012023"":52,""551270016044"":51}",372,32,0.044736842105263165
551314001042.0,"{""550896201001"":63,""551314001021"":60,""551314001041"":59,""551314001043"":59}",899,211,0.019412090959511925
551390037024.0,"{""550150207001"":156,""551390023001"":143,""551390024005"":140,""551390023002"":137,""551390037023"":132,""551390024001"":123,""550099400013"":116,""551390036002"":111,""551390024003"":110,""550870125051"":106,""550870133002"":106,""550150203081"":104,""550150203062"":98,""550870133001"":98,""551390022012"":96,""551390022022"":90,""550870126014"":90,""551390037011"":89,""551390018011"":88,""551390018031"":86,""550870125042"":85,""550870126012"":81,""551390037022"":78,""550870120002"":77,""551390018041"":74,""550870125031"":74,""551390037025"":74,""551390023003"":71,""550870111022"":70,""551390016001"":66,""551390024004"":66,""550870125032"":63,""551390007003"":63,""551390037013"":62,""551390009001"":62,""550090102012"":61,""551390018043"":61,""550150208001"":60,""550870121004"":59,""551390033002"":59,""550870126011"":59,""550870125061"":59,""551390037026"":58,""551390007002"":58,""550870120004"":58,""550150208002"":57,""551390035001"":57,""551390035003"":57,""551390036003"":56,""550870128005"":56,""551390034004"":56,""551390034001"":54,""550090207021"":54,""550870129012"":53,""551390030002"":52,""551390020002"":52,""550870126023"":51,""551390034003"":51,""550090205041"":51,""551390026023"":50,""551390018032"":50,""551390037021"":50}",429,0,0.0384180790960452
550250022002.0,"{""550250112002"":154,""550250113011"":92,""550250120013"":79,""550250023011"":77,""550250114023"":75,""550250024021"":73,""550250112003"":62,""550250022003"":57,""550250102001"":54}",736,331,0.04861693210393964
550390417001.0,"{""550390417002"":74}",322,50,0.022222222222222223
551410114005.0,"{""551410115003"":125,""551410115004"":108,""551410116002"":68,""551410113005"":64,""550979612004"":61,""551410114003"":61,""551410115002"":59,""551410112001"":58,""551410113001"":56,""551410116003"":54,""551410116004"":51,""551410112002"":51,""550019501003"":51}",625,127,0.046759639048400324
551110010011.0,"{""551110010012"":140,""551110010021"":103,""551110010013"":99,""551110009003"":80,""551110010022"":60}",564,164,0.01216333622936577
551170002012.0,"{""551170002022"":74,""551170003002"":72,""551170001001"":71,""551170107002"":65,""551170002021"":56,""551170107001"":55,""551170001002"":50}",392,125,0.0
551332045011.0,"{""550551017022"":153,""550279615003"":101,""550551017021"":92,""551332043011"":83,""551332045022"":74,""550279616003"":72,""551332045025"":68,""551332042002"":68,""551332043012"":62,""551332042005"":56,""550551003001"":51}",436,44,0.0
550170105002.0,"{""550170107003"":109,""550170104001"":100,""550170107002"":85,""550170105004"":84,""550170110005"":70,""550170110004"":67,""550170102002"":61,""550170112004"":60,""550170102001"":60,""550170107001"":50}",305,172,0.09743589743589745
